,country_name,date,confirmed_cases,deaths,stringency_index
31306,United Kingdom,2020-04-06,4648.0,222.0,79.63
31307,United Kingdom,2020-04-07,4999.0,296.0,79.63
31308,United Kingdom,2020-04-08,5342.0,366.0,79.63
31309,United Kingdom,2020-04-09,5646.0,447.0,79.63
31310,United Kingdom,2020-04-10,5975.0,495.0,79.63
31311,United Kingdom,2020-04-11,6160.0,542.0,79.63
31312,United Kingdom,2020-04-12,6380.0,566.0,79.63
31313,United Kingdom,2020-04-13,6739.0,575.0,79.63
31314,United Kingdom,2020-04-14,7085.0,615.0,79.63
31315,United Kingdom,2020-04-15,7419.0,699.0,79.63
31316,United Kingdom,2020-04-16,7844.0,779.0,79.63
31317,United Kingdom,2020-04-17,8238.0,837.0,79.63
31318,United Kingdom,2020-04-18,8502.0,893.0,79.63
31319,United Kingdom,2020-04-19,8661.0,903.0,79.63
31320,United Kingdom,2020-04-20,9437.0,915.0,79.63
31321,United Kingdom,2020-04-21,9836.0,985.0,79.63
31322,United Kingdom,2020-04-22,10176.0,1062.0,79.63
31323,United Kingdom,2020-04-23,10490.0,1120.0,79.63
31324,United Kingdom,2020-04-24,10795.0,1184.0,79.63
31325,United Kingdom,2020-04-25,10980.0,1231.0,79.63
31326,United Kingdom,2020-04-26,11151.0,1249.0,79.63
31327,United Kingdom,2020-04-27,11581.0,1262.0,79.63
31328,United Kingdom,2020-04-28,11961.0,1332.0,79.63
31329,United Kingdom,2020-04-29,12391.0,1415.0,79.63
31330,United Kingdom,2020-04-30,12726.0,1475.0,79.63
31331,United Kingdom,2020-05-01,13094.0,1515.0,79.63
31332,United Kingdom,2020-05-02,13311.0,1559.0,79.63
31333,United Kingdom,2020-05-03,13500.0,1571.0,79.63
31334,United Kingdom,2020-05-04,13829.0,1576.0,79.63
31335,United Kingdom,2020-05-05,14117.0,1620.0,79.63
31336,United Kingdom,2020-05-06,14423.0,1703.0,79.63
31337,United Kingdom,2020-05-07,14713.0,1762.0,79.63
31338,United Kingdom,2020-05-08,14967.0,1811.0,79.63
31339,United Kingdom,2020-05-09,15144.0,1847.0,79.63
31340,United Kingdom,2020-05-10,15294.0,1857.0,79.63
31341,United Kingdom,2020-05-11,15555.0,1862.0,79.63
31342,United Kingdom,2020-05-12,15786.0,1912.0,79.63
31343,United Kingdom,2020-05-13,15984.0,1973.0,79.63
31344,United Kingdom,2020-05-14,16196.0,2007.0,79.63
31345,United Kingdom,2020-05-15,16348.0,2053.0,79.63
31346,United Kingdom,2020-05-16,16451.0,2094.0,79.63
31347,United Kingdom,2020-05-17,16543.0,2103.0,79.63
31348,United Kingdom,2020-05-18,16683.0,2105.0,79.63
31349,United Kingdom,2020-05-19,16865.0,2134.0,79.63
31350,United Kingdom,2020-05-20,16986.0,2184.0,79.63
31351,United Kingdom,2020-05-21,17097.0,2221.0,79.63
31352,United Kingdom,2020-05-22,17189.0,2245.0,79.63
31353,United Kingdom,2020-05-23,17239.0,2261.0,79.63
31354,United Kingdom,2020-05-24,17293.0,2270.0,79.63
31355,United Kingdom,2020-05-25,17390.0,2273.0,79.63
31356,United Kingdom,2020-05-26,17467.0,2291.0,79.63
31357,United Kingdom,2020-05-27,17533.0,2304.0,79.63
31358,United Kingdom,2020-05-28,17588.0,2316.0,79.63
31359,United Kingdom,2020-05-29,17617.0,2331.0,72.22
31360,United Kingdom,2020-05-30,17658.0,2353.0,72.22
31361,United Kingdom,2020-05-31,17680.0,2362.0,72.22
31362,United Kingdom,2020-06-01,17718.0,2363.0,72.22
31363,United Kingdom,2020-06-02,17763.0,2375.0,72.22
31364,United Kingdom,2020-06-03,17798.0,2386.0,72.22
31365,United Kingdom,2020-06-04,17833.0,2395.0,72.22
31366,United Kingdom,2020-06-05,17857.0,2409.0,72.22
31367,United Kingdom,2020-06-06,17879.0,2415.0,72.22
31368,United Kingdom,2020-06-07,17896.0,2415.0,72.22
31369,United Kingdom,2020-06-08,17914.0,2415.0,77.78
31370,United Kingdom,2020-06-09,17941.0,2422.0,77.78
31371,United Kingdom,2020-06-10,17970.0,2434.0,77.78
31372,United Kingdom,2020-06-11,17991.0,2439.0,77.78
31373,United Kingdom,2020-06-12,18021.0,2442.0,77.78
31374,United Kingdom,2020-06-13,18044.0,2447.0,77.78
31375,United Kingdom,2020-06-14,18057.0,2448.0,77.78
31376,United Kingdom,2020-06-15,18078.0,2448.0,77.78
31377,United Kingdom,2020-06-16,18095.0,2453.0,77.78
31378,United Kingdom,2020-06-17,18128.0,2462.0,77.78
31379,United Kingdom,2020-06-18,18142.0,2464.0,77.78
31380,United Kingdom,2020-06-19,18165.0,2470.0,77.78
31381,United Kingdom,2020-06-20,18171.0,2472.0,77.78
31382,United Kingdom,2020-06-21,18180.0,2472.0,77.78
31383,United Kingdom,2020-06-22,18192.0,2472.0,77.78
31384,United Kingdom,2020-06-23,18211.0,2476.0,77.78
31385,United Kingdom,2020-06-24,18219.0,2480.0,77.78
31386,United Kingdom,2020-06-25,18238.0,2482.0,77.78
31387,United Kingdom,2020-06-26,18244.0,2482.0,77.78
31388,United Kingdom,2020-06-27,18248.0,2482.0,77.78
31389,United Kingdom,2020-06-28,18251.0,2482.0,77.78
31390,United Kingdom,2020-06-29,18265.0,2482.0,77.78
31391,United Kingdom,2020-06-30,18273.0,2485.0,77.78
31392,United Kingdom,2020-07-01,18284.0,2486.0,77.78
31393,United Kingdom,2020-07-02,18297.0,2487.0,77.78
31394,United Kingdom,2020-07-03,18303.0,2488.0,75.0
31395,United Kingdom,2020-07-04,18308.0,2488.0,75.0
31396,United Kingdom,2020-07-05,18310.0,2488.0,75.0
31397,United Kingdom,2020-07-06,18318.0,2488.0,75.0
31398,United Kingdom,2020-07-07,18329.0,2489.0,72.22
31399,United Kingdom,2020-07-08,18340.0,2490.0,72.22
31400,United Kingdom,2020-07-09,18347.0,2490.0,72.22
31401,United Kingdom,2020-07-10,18359.0,2490.0,72.22
31402,United Kingdom,2020-07-11,18368.0,2490.0,72.22
31403,United Kingdom,2020-07-12,18370.0,2490.0,72.22
31404,United Kingdom,2020-07-13,18387.0,2490.0,72.22
31405,United Kingdom,2020-07-14,18397.0,2490.0,72.22
31406,United Kingdom,2020-07-15,18413.0,2490.0,72.22
31407,United Kingdom,2020-07-16,18434.0,2491.0,72.22
31408,United Kingdom,2020-07-17,18442.0,2491.0,72.22
31409,United Kingdom,2020-07-18,18455.0,2491.0,72.22
31410,United Kingdom,2020-07-19,18472.0,2491.0,72.22
31411,United Kingdom,2020-07-20,18485.0,2491.0,72.22
31412,United Kingdom,2020-07-21,18504.0,2491.0,72.22
31413,United Kingdom,2020-07-22,18520.0,2491.0,68.52
31414,United Kingdom,2020-07-23,18543.0,2491.0,68.52
31415,United Kingdom,2020-07-24,18554.0,2491.0,68.52
31416,United Kingdom,2020-07-25,18557.0,2491.0,68.52
31417,United Kingdom,2020-07-26,18565.0,2491.0,68.52
31418,United Kingdom,2020-07-27,18579.0,2491.0,68.52
31419,United Kingdom,2020-07-28,18601.0,2491.0,68.52
31420,United Kingdom,2020-07-29,18629.0,2491.0,68.52
31421,United Kingdom,2020-07-30,18654.0,2491.0,68.52
31422,United Kingdom,2020-07-31,18675.0,2491.0,68.52
31423,United Kingdom,2020-08-01,18698.0,2491.0,68.52
31424,United Kingdom,2020-08-02,18717.0,2491.0,68.52
31425,United Kingdom,2020-08-03,18779.0,2491.0,68.52
31426,United Kingdom,2020-08-04,18838.0,2491.0,68.52
31427,United Kingdom,2020-08-05,18905.0,2491.0,71.3
31428,United Kingdom,2020-08-06,18970.0,2491.0,71.3
31429,United Kingdom,2020-08-07,19016.0,2491.0,71.3
31430,United Kingdom,2020-08-08,19043.0,2491.0,71.3
31431,United Kingdom,2020-08-09,19069.0,2491.0,71.3
31432,United Kingdom,2020-08-10,19128.0,2491.0,71.3
31433,United Kingdom,2020-08-11,19191.0,2491.0,71.3
31434,United Kingdom,2020-08-12,19240.0,2491.0,71.3
31435,United Kingdom,2020-08-13,19299.0,2491.0,71.3
31436,United Kingdom,2020-08-14,19349.0,2491.0,71.3
31437,United Kingdom,2020-08-15,19369.0,2491.0,71.3
31438,United Kingdom,2020-08-16,19402.0,2491.0,71.3
31439,United Kingdom,2020-08-17,19477.0,2491.0,67.59
31440,United Kingdom,2020-08-18,19555.0,2491.0,67.59
31441,United Kingdom,2020-08-19,19648.0,2492.0,67.59
31442,United Kingdom,2020-08-20,19789.0,2492.0,67.59
31443,United Kingdom,2020-08-21,19880.0,2492.0,73.15
31444,United Kingdom,2020-08-22,19931.0,2492.0,73.15
31445,United Kingdom,2020-08-23,19998.0,2492.0,73.15
31446,United Kingdom,2020-08-24,20057.0,2492.0,70.37
31447,United Kingdom,2020-08-25,20129.0,2492.0,70.37
31448,United Kingdom,2020-08-26,20227.0,2494.0,70.37
31495,United Kingdom,2020-03-17,213.0,1.0,20.37
31496,United Kingdom,2020-03-18,249.0,1.0,24.07
31497,United Kingdom,2020-03-19,309.0,1.0,24.07
31498,United Kingdom,2020-03-20,382.0,1.0,37.04
31499,United Kingdom,2020-03-21,457.0,3.0,50.0
31500,United Kingdom,2020-03-22,533.0,12.0,55.56
31501,United Kingdom,2020-03-23,666.0,16.0,79.63
31502,United Kingdom,2020-03-24,807.0,17.0,79.63
31503,United Kingdom,2020-03-25,997.0,22.0,79.63
31504,United Kingdom,2020-03-26,1174.0,28.0,79.63
31505,United Kingdom,2020-03-27,1367.0,34.0,79.63
31506,United Kingdom,2020-03-28,1534.0,38.0,79.63
31507,United Kingdom,2020-03-29,1693.0,48.0,79.63
31508,United Kingdom,2020-03-30,2036.0,62.0,79.63
31509,United Kingdom,2020-03-31,2313.0,69.0,79.63
31510,United Kingdom,2020-04-01,2640.0,98.0,79.63
31511,United Kingdom,2020-04-02,2976.0,117.0,79.63
31512,United Kingdom,2020-04-03,3306.0,141.0,79.63
31513,United Kingdom,2020-04-04,3588.0,154.0,79.63
31514,United Kingdom,2020-04-05,3811.0,166.0,79.63
31515,United Kingdom,2020-04-06,4194.0,193.0,79.63
31516,United Kingdom,2020-04-07,4580.0,212.0,79.63
31517,United Kingdom,2020-04-08,4966.0,245.0,79.63
31518,United Kingdom,2020-04-09,5357.0,286.0,79.63
31519,United Kingdom,2020-04-10,5665.0,315.0,79.63
31520,United Kingdom,2020-04-11,5912.0,351.0,79.63
31521,United Kingdom,2020-04-12,6159.0,369.0,79.63
31522,United Kingdom,2020-04-13,6432.0,384.0,79.63
31523,United Kingdom,2020-04-14,6749.0,403.0,79.63
31524,United Kingdom,2020-04-15,7110.0,463.0,79.63
31525,United Kingdom,2020-04-16,7473.0,495.0,79.63
31526,United Kingdom,2020-04-17,7797.0,506.0,79.63
31527,United Kingdom,2020-04-18,8044.0,534.0,79.63
31528,United Kingdom,2020-04-19,8225.0,575.0,79.63
31529,United Kingdom,2020-04-20,8506.0,584.0,79.63
31530,United Kingdom,2020-04-21,8765.0,609.0,79.63
31531,United Kingdom,2020-04-22,9018.0,624.0,79.63
31532,United Kingdom,2020-04-23,9219.0,641.0,79.63
31533,United Kingdom,2020-04-24,9432.0,751.0,79.63
31534,United Kingdom,2020-04-25,9568.0,774.0,79.63
31535,United Kingdom,2020-04-26,9689.0,788.0,79.63
31536,United Kingdom,2020-04-27,9861.0,796.0,79.63
31537,United Kingdom,2020-04-28,10014.0,813.0,79.63
31538,United Kingdom,2020-04-29,10190.0,886.0,79.63
31539,United Kingdom,2020-04-30,10390.0,908.0,79.63
31540,United Kingdom,2020-05-01,10566.0,925.0,79.63
31541,United Kingdom,2020-05-02,10745.0,969.0,79.63
31542,United Kingdom,2020-05-03,10850.0,983.0,79.63
31543,United Kingdom,2020-05-04,10989.0,997.0,79.63
31544,United Kingdom,2020-05-05,11164.0,1023.0,79.63
31545,United Kingdom,2020-05-06,11335.0,1044.0,79.63
31546,United Kingdom,2020-05-07,11511.0,1062.0,79.63
31547,United Kingdom,2020-05-08,11626.0,1090.0,79.63
31548,United Kingdom,2020-05-09,11762.0,1099.0,79.63
31549,United Kingdom,2020-05-10,11869.0,1111.0,79.63
31550,United Kingdom,2020-05-11,12047.0,1116.0,75.93
31551,United Kingdom,2020-05-12,12197.0,1132.0,75.93
31552,United Kingdom,2020-05-13,12350.0,1154.0,75.93
31553,United Kingdom,2020-05-14,12482.0,1164.0,75.93
31554,United Kingdom,2020-05-15,12661.0,1173.0,75.93
31555,United Kingdom,2020-05-16,12827.0,1191.0,75.93
31556,United Kingdom,2020-05-17,12945.0,1203.0,75.93
31557,United Kingdom,2020-05-18,13113.0,1207.0,75.93
31558,United Kingdom,2020-05-19,13326.0,1224.0,75.93
31559,United Kingdom,2020-05-20,13492.0,1238.0,75.93
31560,United Kingdom,2020-05-21,13624.0,1247.0,75.93
31561,United Kingdom,2020-05-22,13761.0,1254.0,75.93
31562,United Kingdom,2020-05-23,13884.0,1260.0,75.93
31563,United Kingdom,2020-05-24,13966.0,1267.0,75.93
31564,United Kingdom,2020-05-25,14071.0,1274.0,75.93
31565,United Kingdom,2020-05-26,14173.0,1282.0,75.93
31566,United Kingdom,2020-05-27,14291.0,1293.0,75.93
31567,United Kingdom,2020-05-28,14393.0,1307.0,75.93
31568,United Kingdom,2020-05-29,14500.0,1317.0,75.93
31569,United Kingdom,2020-05-30,14570.0,1331.0,75.93
31570,United Kingdom,2020-05-31,14616.0,1342.0,75.93
31571,United Kingdom,2020-06-01,14680.0,1347.0,75.93
31572,United Kingdom,2020-06-02,14753.0,1354.0,72.22
31573,United Kingdom,2020-06-03,14828.0,1371.0,72.22
31574,United Kingdom,2020-06-04,14888.0,1379.0,72.22
31575,United Kingdom,2020-06-05,14943.0,1383.0,72.22
31576,United Kingdom,2020-06-06,14996.0,1393.0,72.22
31577,United Kingdom,2020-06-07,15030.0,1398.0,72.22
31578,United Kingdom,2020-06-08,15104.0,1401.0,77.78
31579,United Kingdom,2020-06-09,15166.0,1410.0,77.78
31580,United Kingdom,2020-06-10,15233.0,1419.0,77.78
31581,United Kingdom,2020-06-11,15299.0,1425.0,77.78
31582,United Kingdom,2020-06-12,15374.0,1435.0,77.78
31583,United Kingdom,2020-06-13,15444.0,1441.0,77.78
31584,United Kingdom,2020-06-14,15498.0,1444.0,77.78
31585,United Kingdom,2020-06-15,15564.0,1448.0,77.78
31586,United Kingdom,2020-06-16,15646.0,1456.0,77.78
31587,United Kingdom,2020-06-17,15710.0,1466.0,77.78
31588,United Kingdom,2020-06-18,15772.0,1471.0,77.78
31589,United Kingdom,2020-06-19,15912.0,1475.0,77.78
31590,United Kingdom,2020-06-20,15959.0,1476.0,77.78
31591,United Kingdom,2020-06-21,16035.0,1477.0,77.78
31592,United Kingdom,2020-06-22,16101.0,1478.0,77.78
31593,United Kingdom,2020-06-23,16232.0,1483.0,77.78
31594,United Kingdom,2020-06-24,16269.0,1491.0,77.78
31595,United Kingdom,2020-06-25,16329.0,1497.0,77.78
31596,United Kingdom,2020-06-26,16348.0,1497.0,77.78
31597,United Kingdom,2020-06-27,16488.0,1502.0,77.78
31598,United Kingdom,2020-06-28,16516.0,1504.0,77.78
31599,United Kingdom,2020-06-29,16559.0,1507.0,74.07
31600,United Kingdom,2020-06-30,16594.0,1510.0,74.07
31601,United Kingdom,2020-07-01,16621.0,1516.0,74.07
31602,United Kingdom,2020-07-02,16649.0,1524.0,74.07
31603,United Kingdom,2020-07-03,16668.0,1525.0,74.07
31604,United Kingdom,2020-07-04,16677.0,1530.0,74.07
31605,United Kingdom,2020-07-05,16689.0,1531.0,74.07
31606,United Kingdom,2020-07-06,16724.0,1531.0,62.96
31607,United Kingdom,2020-07-07,16752.0,1534.0,62.96
31608,United Kingdom,2020-07-08,16766.0,1538.0,62.96
31609,United Kingdom,2020-07-09,16788.0,1540.0,62.96
31610,United Kingdom,2020-07-10,16817.0,1540.0,62.96
31611,United Kingdom,2020-07-11,16829.0,1541.0,62.96
31612,United Kingdom,2020-07-12,16839.0,1541.0,62.96
31613,United Kingdom,2020-07-13,16863.0,1541.0,62.96
31614,United Kingdom,2020-07-14,16886.0,1543.0,62.96
31615,United Kingdom,2020-07-15,16904.0,1545.0,62.96
31616,United Kingdom,2020-07-16,16929.0,1545.0,62.96
31617,United Kingdom,2020-07-17,16946.0,1546.0,62.96
31618,United Kingdom,2020-07-18,16957.0,1546.0,62.96
31619,United Kingdom,2020-07-19,16967.0,1547.0,62.96
31620,United Kingdom,2020-07-20,17010.0,1547.0,62.96
31621,United Kingdom,2020-07-21,17071.0,1547.0,62.96
31622,United Kingdom,2020-07-22,17096.0,1548.0,62.96
31623,United Kingdom,2020-07-23,17127.0,1548.0,62.96
31624,United Kingdom,2020-07-24,17157.0,1548.0,62.96
31625,United Kingdom,2020-07-25,17181.0,1548.0,62.96
31626,United Kingdom,2020-07-26,17216.0,1549.0,62.96
31627,United Kingdom,2020-07-27,17239.0,1549.0,62.96
31628,United Kingdom,2020-07-28,17266.0,1549.0,62.96
31629,United Kingdom,2020-07-29,17293.0,1554.0,62.96
31630,United Kingdom,2020-07-30,17323.0,1554.0,62.96
31631,United Kingdom,2020-07-31,17339.0,1560.0,62.96
31632,United Kingdom,2020-08-01,17355.0,1562.0,62.96
31633,United Kingdom,2020-08-02,17369.0,1565.0,62.96
31634,United Kingdom,2020-08-03,17391.0,1565.0,62.96
31635,United Kingdom,2020-08-04,17415.0,1566.0,62.96
31636,United Kingdom,2020-08-05,17437.0,1568.0,62.96
31637,United Kingdom,2020-08-06,17459.0,1571.0,62.96
31638,United Kingdom,2020-08-07,17474.0,1578.0,62.96
31639,United Kingdom,2020-08-08,17479.0,1579.0,62.96
31640,United Kingdom,2020-08-09,17487.0,1579.0,62.96
31641,United Kingdom,2020-08-10,17506.0,1579.0,62.96
31642,United Kingdom,2020-08-11,17533.0,1581.0,62.96
31643,United Kingdom,2020-08-12,17557.0,1586.0,62.96
31644,United Kingdom,2020-08-13,17574.0,1586.0,62.96
31645,United Kingdom,2020-08-14,17591.0,1586.0,62.96
31646,United Kingdom,2020-08-15,17601.0,1587.0,62.96
31647,United Kingdom,2020-08-16,17619.0,1589.0,59.26
31648,United Kingdom,2020-08-17,17638.0,1589.0,59.26
31649,United Kingdom,2020-08-18,17676.0,1589.0,59.26
31650,United Kingdom,2020-08-19,17711.0,1589.0,59.26
31651,United Kingdom,2020-08-20,17742.0,1589.0,59.26
31652,United Kingdom,2020-08-21,17765.0,1589.0,59.26
31653,United Kingdom,2020-08-22,17784.0,1590.0,59.26
31654,United Kingdom,2020-08-23,17795.0,1592.0,59.26
31655,United Kingdom,2020-08-24,17831.0,1593.0,59.26
31656,United Kingdom,2020-08-25,17881.0,1593.0,48.15
31657,United Kingdom,2020-08-26,17925.0,1594.0,48.15
